center_x,center_y,Thumb_status,Index_status,Middle_status,Ring_status,Pinky_status,DistanceThumbIndex,DistanceThumbMiddle,DistanceThumbRing,DistanceThumbPinky,DistanceIndexMiddle,DistanceIndexRing,DistanceIndexPinky,DistanceMiddleRing,DistanceMiddlePinky,DistanceRingPinky,Gesture_type
286,337,1,1,1,0,0,115.952576512987,124.426685240747,12,26.9258240356725,77.4661216274573,127.015747055237,142.863571283935,136.124942607885,147.231110842784,16.4012194668567,open
340,354,1,1,1,0,0,110.054531937581,116.709039924078,9.21954445729289,26.6833281282527,61.8142378421024,118.00423721206,136.616250863505,125.928551170892,141.283403130021,18.7882942280559,open
388,352,1,1,1,0,0,102.357217625334,115.952576512987,10.6301458127347,26.1725046566048,53.851648071345,111.973211081937,125.936491931449,122.482651832821,132.242202038532,15.556349186104,open
410,373,1,1,1,0,0,103.740059764779,113.951744172698,14.142135623731,25.6320112359526,53.6003731330296,117.720006795786,129.340635532689,127.424487442563,136.528385327008,12.2065556157337,open
412,372,1,1,1,0,0,108.683025353548,121.148668998054,9.21954445729289,29,65.4904573201318,116.211014968462,134.406101051998,124.723694621351,136.623570440828,19.8494332412792,open
416,384,1,1,1,0,0,103.740059764779,115.433963806152,9.21954445729289,29,66.9103878332804,111.664676599182,129.865314845805,119.33147112141,130.751673029449,19.7989898732233,open
414,391,0,1,1,0,0,97.8672570372747,117.881296226331,10.0498756211209,30.0166620396073,46.2385120867876,98.7167665596883,118.595952713404,114.756263445618,129.062000604361,22.6274169979695,open
425,402,1,1,1,0,0,106.705201372754,116.965806969387,12.369316876853,26.9258240356725,35.7351367704113,112.361025271221,126.19429464124,119.037809119624,130.24592124132,15.556349186104,open
432,400,0,1,1,0,0,99.6393496566492,114.271606272074,11,27.7308492477241,38.0788655293195,102.200782775867,118.105884696742,113.159179919262,125.255738391501,18.4390889145858,open
432,407,1,1,1,0,0,111.830228471554,117.613774703476,2.23606797749979,25.8069758011279,37.8549864614954,113.265175583672,132.257324938924,118.4229707447,132.3064624272,23.6008474424119,open
428,403,0,1,1,0,0,95.4253635046784,106.512910015641,17.2046505340853,26.9072480941474,33.2415402771893,107.489534374282,116.661904664719,114.354711315276,122.03687967168,10,open
428,396,0,1,1,0,0,104.92378186093,114.978258814439,9.05538513813742,30.0166620396073,46.8721665810319,107.967587728911,126.649121591901,114.271606272074,127,22.0227155455452,open
389,380,1,1,1,0,0,116.180893437777,124.338248338956,5,21.0237960416286,51.7880295048962,121.049576620491,136.821051011897,129.247823966208,141.795627577158,16.6433169770932,open
359,374,1,1,1,0,0,122.249744376011,128.456218222397,7.21110255092798,21.540659228538,53.4602656184946,129.031004026164,143.586211037133,133.660016459673,146.986393928146,14.560219778561,open
321,367,1,1,1,0,0,123.454445039456,127.882758806651,5.09901951359278,18.4390889145858,56.2227711874824,125.686116973992,138.827230758234,127.906215642556,137.615406114287,14.2126704035519,open
290,360,1,1,1,0,0,120.619235613562,127.283148923964,6,23.3452350598575,49.4974746830583,126.495059192049,141.088624630053,133.180328877804,142.225173580488,19.4164878389476,open
278,356,1,1,1,0,0,123.357204896998,132.382022948737,6,20.8086520466848,49.8196748283246,129.247823966208,142.618371888057,138.278704072608,147.573710395856,16.2788205960997,open
271,354,1,1,1,0,0,126.649121591901,133.330416634765,4.12310562561766,23.259406699226,83.0240928887513,130.770791845886,149.61617559609,136.704059925081,150.153255042973,19.2353840616713,open
270,350,1,1,1,0,0,123.967737738494,130.782261794175,7.61577310586391,29.732137494637,90.0222194794152,131.552270980018,153.687995627505,136.124942607885,153.844076909058,22.1359436211787,open
270,347,1,1,1,0,0,123.664869708418,133.929085713298,10.770329614269,29.1547594742265,73.824115301167,134.406101051998,152.161098839355,142.635900109334,155.425223178222,18.6010752377383,open
264,360,1,1,1,0,0,129.031004026164,133.988805502549,9.05538513813742,25.9422435421457,55.4436651025165,137.539085353946,154.40207252495,143.027969292723,155.389832357204,19.1049731745428,open
249,367,1,1,1,0,0,131.320219311422,135.517526541772,6.08276253029822,26.5706605111729,63.3876959669619,137.360838669542,157.851195750935,141.230308361909,158.911925291968,20.6155281280883,open
230,364,1,1,1,0,0,130.923641868075,131.897687621884,9.21954445729289,25,89.1403387922662,138.57849761056,155.801155323059,141.088624630053,153.375356560303,17.4928556845359,open
238,335,1,1,1,0,0,134.614263731597,138.311243216161,4.12310562561766,20.8086520466848,81.7863069223694,137.753402861781,155.235305262688,142.411375950098,154.159008818817,18.3847763108502,open
237,308,1,1,1,0,0,134.164078649987,135.635541065017,8,26.8328157299975,82.2009732302483,141.364776376578,160.996894379985,143.544418212622,158.256121524572,20,open
242,289,1,1,1,0,0,134.331679063429,135.203550249245,9,29.1547594742265,85.7029754442633,142.239235093556,163.294213002176,144.128414963879,161.152102065099,21.095023109729,open
243,263,1,1,1,0,0,141.155942134931,137.767920794356,14.560219778561,31.6227766016838,94.0478601564119,151.60804727982,172.235304162648,152.236657871881,166.433169770932,21.2602916254693,open
234,263,1,1,1,0,0,138.311243216161,140.071410359145,16.2788205960997,33.9558536926993,92.5742944882649,151.211772028503,171.292148097921,156.348968656656,171.746906813485,20.2484567313166,open
239,264,1,1,1,0,0,141.661568535718,140.246212070059,12.6491106406735,32.5729949498047,110.765518100174,150.266430050095,173.58859409535,152.882307674891,168.344884092152,23.6008474424119,open
247,264,1,1,1,0,0,139.430986513042,140.431477952772,14.3178210632764,35.171010790138,107.200746266059,150.266430050095,173.539620836281,154.738489071078,171.976742613645,23.3238075793812,open
250,264,1,1,1,0,0,138.23168956502,138.852439661678,12.6491106406735,31.6227766016838,101.607086367044,146.710599480747,169.198108736475,151.419945845982,166.973051717934,22.8035085019828,open
246,292,1,1,1,0,0,131.848397790796,138.43771162512,11.180339887499,31.6227766016838,63.0634601017103,143,162.874184572019,148.121571690284,164.149322264821,20.6155281280883,open
242,303,1,1,1,0,0,134.082064423248,140.003571383019,10.1980390271856,28.3019433961698,45.8802789878179,144.201248260894,161.755989069957,150.003333296297,164.596476268479,19.1049731745428,open
240,303,1,1,1,0,0,136.561341528267,144.003472180361,10.1980390271856,27.8028775489157,37.9473319220206,146.741268905513,162.542302186231,154.003246719022,166.769301731464,19.2093727122986,open
241,303,1,1,1,0,0,135.723984615837,142.003521083106,11,29.0688837074973,41.7612260356422,146.294224082839,164.438438328756,153.003267938956,168.428026171418,19.8494332412792,open
250,306,1,1,1,0,0,136.488094718917,144.055544842953,15.0332963783729,33.6154726279432,56.6127194188726,150.880747612146,170.097031132234,159.028299368383,175.231275747225,20,open
253,306,1,1,1,0,0,138.397976863826,144.086779407411,13.0384048104053,30.4138126514911,62.3618473106755,150.784614599766,168.751296291317,157.050947147733,171.236678313964,19.1049731745428,open
254,309,1,1,1,0,0,137.320792307647,145.120639469374,13.0384048104053,30.886890422961,79.5550124127952,149.5626958837,168.157664113177,157.917700084569,171.026313764871,19.7989898732233,open
256,311,1,1,1,0,0,138.191895565551,144.256715614907,14,30.886890422961,82.2253002426869,150.880747612146,169.047330650324,158.145502623375,170.047052312,19.8494332412792,open
257,314,1,1,1,0,0,139.086304142428,144.837840359486,12,30.0166620396073,88.0738326632831,149.883287927641,169.068033643264,156.697160152952,169.189243156886,20.5182845286832,open
250,334,1,1,1,0,0,142.351677194194,145,10.0498756211209,26.6270539113887,83.0240928887513,151.924323266553,168.620876524824,154.719100307622,165.245272247045,18.4390889145858,open
249,350,1,1,1,0,0,145.399449792632,147.959453905453,10.0498756211209,27.3130005674953,78.7718223732319,154.382641511279,172.699160391705,157.990506043876,171.493440107778,19.2093727122986,open
249,351,1,1,1,0,0,144.668586776812,148.485689546165,12.6491106406735,28.1602556806575,65.3069674690228,154.638287626319,172.754160586656,160.798009937934,175.045708316428,19.2093727122986,open
252,351,1,1,1,0,0,145.907504947484,149.656272838796,14.3178210632764,27.2029410174709,75.7099729229908,155.66630977832,172.930621926829,163.229899221926,175.102826933205,19.1049731745428,open
255,350,1,1,1,0,0,144.585614775468,150.625363070102,13.9283882771841,30.8058436014987,88.4590300647707,154.728794993046,174.928556845359,164.347193465541,179.234483289349,20.8086520466848,open
257,346,1,1,1,0,0,143.178210632764,147.959453905453,14.3178210632764,30.6757233003559,85.5102333057278,154.870913989684,173.72679701186,162.262133598693,175.559106855782,19.8494332412792,open
250,320,1,1,1,0,0,138.708327075198,140.288987450904,12,30.232432915662,68.4470598345904,149.693019209314,168.60011862392,152.266214243344,165.193825550473,21.4009345590327,open
245,295,1,1,1,0,0,139.556440195356,141.173651932646,15,31.3847096529504,68.6585755750875,153.235113469466,170.83617883809,156.156972306715,168.240898713719,20,open
251,274,1,1,1,0,0,140.655607780138,141.693330824002,14,32.7566787083184,86.1220064791805,152.957510439991,173.404152199421,155.630973780928,169.026625121606,22.0227155455452,open
262,250,1,1,1,0,0,138.571281295945,145.670861877041,13,31.7647603485372,96.3016095400279,149.883287927641,170.308543532026,158.533908044935,172.142382927622,21.2132034355964,open
265,242,1,1,1,0,0,136.341483048997,141.598022585063,13.0384048104053,34.0147027033899,99.4635611668917,148.124947257375,170.176379089461,154.20765220961,170.496334271444,22.2036033111745,open
259,256,1,1,1,0,0,138.061580463212,142.89856542317,12.0415945787923,33.1058907144937,89.0224690738243,149.003355666911,171.046777227751,154.728794993046,172.011627513956,22.2036033111745,open
250,282,1,1,1,0,0,137.353558381281,140.032139168121,14.142135623731,34.4093010681705,70.6045324324154,150.71164520368,171.540082779507,154.003246719022,168.857928448741,22.8035085019828,open
244,292,1,1,1,0,0,139.089898986231,143.013985330107,10,27.7848879788996,65.5209890035247,148.141823939089,166.811270602439,153.013071337059,167.430582630534,19.7989898732233,open
267,271,1,0,0,0,0,24.4131112314674,19.2353840616713,28.2842712474619,39.3954312071844,17.0293863659264,34,50.1597448159378,17.0293863659264,33.1360830515618,16.4924225024706,close
266,273,1,0,0,0,0,24.2074368738204,16.0312195418814,26.1725046566048,37.5765884561119,16.2788205960997,33,49.0917508345343,17.2626765016321,33,16.2788205960997,close
264,271,1,0,0,0,0,24.6981780704569,18.2482875908947,29.732137494637,40.3112887414928,16.2788205960997,33.0151480384384,48.0104155366312,17.464249196573,32.0624390837628,15.1327459504216,close
252,257,1,0,0,0,0,26.8700576850888,16,24.0831891575846,38.4837628097877,19.2353840616713,35.0142828000232,54.0832691319598,16.1245154965971,35,19.1049731745428,close
237,252,1,0,0,0,0,32.5269119345812,21.5870331449229,26.8328157299975,35.8050275799363,18.1107702762748,35.0142828000232,52.0384473250308,17.2626765016321,34,17.2626765016321,close
234,253,1,0,0,0,0,30,21.0237960416286,30.5286750449475,39.6610640301039,17.2626765016321,34.0587727318528,51.0392006206994,17.7200451466694,34.0147027033899,17.464249196573,close
233,253,1,0,0,0,0,29.8328677803526,21.095023109729,30.0166620396073,38.8329756778952,17.1172427686237,34.132096331752,51.0098029794274,17.7200451466694,34.0147027033899,17.464249196573,close
288,282,1,0,0,0,0,20.591260281974,17.8885438199983,29.4108823397055,41.4366987102013,18.1107702762748,34.0147027033899,49.1629942131274,16.0312195418814,31.0644491340181,15.2970585407784,close
308,298,1,0,0,0,0,22.561028345357,23.259406699226,34.6554469023269,43.0464865000618,15.0332963783729,29.1547594742265,42,14.560219778561,27.0185121722126,13.3416640641263,close
309,300,1,0,0,0,0,21.8403296678416,22.3606797749979,33.2415402771893,42.0594816896262,16.0312195418814,30.0665927567458,43.0116263352131,14.3178210632764,27,13.3416640641263,close
368,329,1,0,0,0,0,20.8806130178211,20.6155281280883,32.649655434629,42.2018956920184,19.4164878389476,35.3553390593274,48.0520551069359,16.0312195418814,28.6356421265527,13,close
370,333,1,0,0,0,0,17.464249196573,19.1049731745428,32.2024843762092,39.8497176903426,17.2626765016321,33.1360830515618,42.2965719651132,16,25.0798724079689,9.21954445729289,close
368,334,1,0,0,0,0,20.0997512422418,23.43074902772,33.6154726279432,41.4366987102013,17.1172427686237,31.1448230047949,41.4366987102013,14.0356688476182,24.3310501211929,10.4403065089106,close
362,334,1,0,0,0,0,13,20,31.3847096529504,41.2310562561766,16.0312195418814,29.0172362570938,40.1123422402632,13,24.0831891575846,11.180339887499,close
345,319,1,0,0,0,0,20.3960780543711,19.723082923316,30.5286750449475,40.1621712560464,14.3178210632764,30.2654919008431,42.5793377120875,16.0312195418814,28.2842712474619,12.369316876853,close
314,299,1,0,0,0,0,22.3606797749979,18.0277563773199,27.5862284482674,37.1618083521241,16.2788205960997,30.0166620396073,44.2831796509691,14.142135623731,28.0713376952364,14.560219778561,close
287,287,1,0,0,0,0,25.6124969497314,18.2482875908947,27.5862284482674,38.4837628097877,19.1049731745428,35,51.1566222497147,16.1245154965971,32.0624390837628,16.4924225024706,close
265,279,1,0,0,0,0,26.1725046566048,17.1172427686237,24.2074368738204,36.2353418639869,16.1245154965971,33,50.0399840127872,17.1172427686237,34,17.1172427686237,close
255,271,1,0,0,0,0,29.0688837074973,20.0249843945008,28.0178514522438,37.7359245282264,18.1107702762748,35.0142828000232,51.0392006206994,17.2626765016321,33,16.2788205960997,close
248,263,1,0,0,0,0,30,22.0227155455452,28.8444102037119,39.1152144312159,19.1049731745428,34,51.0881590977792,15.1327459504216,32.0156211871642,17.2626765016321,close
234,250,1,0,0,0,0,36.0693775937429,24.5153013442625,28.6356421265527,37.2021504754766,21.0237960416286,38.0131556174964,56.0802995712398,17.1172427686237,35.0570962859162,18.4390889145858,close
219,231,1,0,0,0,0,37.5366487582469,25,27.8567765543682,35.4682957019364,21.0237960416286,38.0131556174964,55.0363516232681,17.1172427686237,34.0147027033899,17.2626765016321,close
200,218,1,0,0,0,0,41.2310562561766,25.4950975679639,26.4764045897475,33.9411254969543,21.2132034355964,37,56.0357029044876,16.2788205960997,35.0142828000232,19.1049731745428,close
183,201,1,0,0,0,0,43.9317652729776,30.4630924234556,30.4138126514911,36.8781778291716,21.0237960416286,38.0131556174964,57.0087712549569,17.1172427686237,36,19.1049731745428,close
184,188,1,0,0,0,0,43.9317652729776,33.2415402771893,33.9558536926993,39.6988664825584,20.0249843945008,37,55.0817574156816,17.0293863659264,35.0570962859162,18.2482875908947,close
189,186,1,0,0,0,0,41.7731971484109,29.1547594742265,29.8328677803526,36.0693775937429,20.0249843945008,38.0131556174964,56.0357029044876,18.1107702762748,36.0138862107382,18.2482875908947,close
205,214,1,0,0,0,0,41.7252920900501,27.3130005674953,27.6586333718787,33.2415402771893,19.4164878389476,36.0555127546399,54.3323108288245,17.1172427686237,35.0570962859162,18.4390889145858,close
218,255,1,0,0,0,0,37.4432904536981,22.4722050542442,22.1359436211787,32.2024843762092,19.1049731745428,38,57.0350769263968,19.1049731745428,38,19.1049731745428,close
241,294,1,0,0,0,0,30.232432915662,20.2484567313166,24.1660919471891,35,18.1107702762748,35.3553390593274,53.1507290636733,17.2626765016321,35.0570962859162,18.0277563773199,close
262,326,1,0,0,0,0,21.9317121994613,15.1327459504216,25.4558441227157,37.1214223865412,18,34.132096331752,49.0407993409569,16.2788205960997,31.0644491340181,15.0332963783729,close
262,344,1,0,0,0,0,21.4009345590327,11,22.6274169979695,35.3411940941446,17.1172427686237,33.1360830515618,49.0407993409569,16.7630546142402,32.2490309931942,16.0312195418814,close
254,351,1,0,0,0,0,20.8086520466848,12.0415945787923,23.3452350598575,35.7770876399966,18,34.2344855372474,49.1629942131274,16.4924225024706,31.2569992161756,15,close
229,319,1,0,0,0,0,27.8028775489157,17.2626765016321,23.8537208837531,34.132096331752,19,35.1283361405006,51.0098029794274,16.2788205960997,32.0156211871642,16.1245154965971,close
202,281,1,0,0,0,0,37.6430604494374,25.9422435421457,24.738633753706,31.890437438204,17.0293863659264,35,53.084837759948,18.0277563773199,36.0555127546399,18.2482875908947,close
200,268,1,0,0,0,0,37.0135110466435,23.7697286480094,25,33.3016516106934,20.0249843945008,36.0138862107382,54.0092584655631,16.1245154965971,34,18.1107702762748,close
202,269,1,0,0,0,0,36.0555127546399,19.723082923316,20.6155281280883,31.0644491340181,20.2237484161567,38.0131556174964,56.0802995712398,18.1107702762748,36,18.1107702762748,close
203,270,1,0,0,0,0,37.6430604494374,23.7697286480094,25.298221281347,34.0587727318528,20.0997512422418,37,55.0363516232681,17.1172427686237,35,18.1107702762748,close
229,295,1,0,0,0,0,34.6554469023269,22.561028345357,27.7308492477241,36.2353418639869,19.2353840616713,36,52.0384473250308,17.2626765016321,33.0151480384384,16.1245154965971,close
253,314,1,0,0,0,0,26.6270539113887,15.8113883008419,21.6333076527839,34.132096331752,17,34.132096331752,51.0881590977792,17.2626765016321,34.132096331752,17,close
315,326,1,0,0,0,0,16.4012194668567,12.5299640861417,27.2029410174709,39.3954312071844,19.0262975904405,35.5105618091294,49.3659801887899,16.7630546142402,30.4138126514911,14,close
344,335,1,0,0,0,0,10.770329614269,17,30.4795013082564,41.182520563948,13,28.7923600977759,41.2310562561766,15.8113883008419,28.4429253066558,13,close
383,347,1,0,0,0,0,5.3851648071345,15.2315462117278,29.732137494637,43.4165866921848,12.0415945787923,26.4764045897475,40.4474968323134,14.560219778561,28.4429253066558,14.0356688476182,close
398,352,1,0,0,0,0,4.12310562561766,16.4924225024706,29.8328677803526,41.5932686861708,12.369316876853,25.7099202643649,37.4833296279826,13.3416640641263,25.1793566240283,12,close
404,349,1,0,0,0,0,4.47213595499958,15.8113883008419,29.4108823397055,40.7921561087423,11.4017542509914,25,36.4965751817893,13.6014705087354,25.1793566240283,12.0415945787923,close
398,350,1,0,0,0,0,4.47213595499958,17.0880074906351,29.732137494637,41,12.6491106406735,25.298221281347,36.6742416417845,12.6491106406735,24.1867732448957,12.0415945787923,close
341,340,1,0,0,0,0,8.48528137423857,13.6014705087354,27.7308492477241,41.4366987102013,17.1172427686237,31.5753068076939,45.7055795281058,14.560219778561,28.6356421265527,14.142135623731,close
246,308,1,0,0,0,0,28.3019433961698,16.1554944214035,21.9544984001002,31.6227766016838,18,35.2278299076171,50.0899191454728,17.464249196573,32.1403173599764,15.0332963783729,close
228,297,1,0,0,0,0,32.7566787083184,18.3575597506858,20.2484567313166,29.8328677803526,19.0262975904405,35.0570962859162,51.0392006206994,16.2788205960997,32.1403173599764,16,close
214,274,1,0,0,0,0,36.6196668472011,23.7065391822594,24.738633753706,30.4138126514911,19,36.1247837363769,52,17.2626765016321,33,16.2788205960997,close
198,261,1,0,0,0,0,40.8044115262063,25.0599281722833,25.1793566240283,32.5576411921994,21.095023109729,36.0138862107382,55,15.2970585407784,34.0587727318528,19.0262975904405,close
193,257,1,0,0,0,0,40.8044115262063,25.2388589282479,23.0867927612304,28.2842712474619,19.2353840616713,35.0142828000232,53.1507290636733,16.1245154965971,34.0147027033899,18.2482875908947,close
195,262,1,0,0,0,0,42.190046219458,25,22.0907220343745,29,21.095023109729,38,57.0350769263968,17.1172427686237,36,19.1049731745428,close
204,268,1,0,0,0,0,38.2753184180093,23.0217288664427,21.5870331449229,31.1448230047949,19.1049731745428,37,55,18.1107702762748,36.0555127546399,18,close
216,266,1,0,0,0,0,41.0487515035476,25.5538646783613,23.7697286480094,34.0587727318528,21.0237960416286,40,60.00833275471,19.0262975904405,39,20.0249843945008,close
199,272,1,0,0,0,0,52.3545604508337,32.0156211871642,28.0178514522438,34.6554469023269,26,47.0956473572665,70,21.2132034355964,44,23.1948270094864,close
201,280,1,0,0,0,0,51.8844870842914,32.8024389337135,32.7566787083184,44.5533388198909,26.0768096208106,53.6003731330296,77.4144689318476,27.6586333718787,51.3517283058711,24,close
212,273,1,0,0,0,0,56.859475903318,33.4215499341368,34.3656805548792,48.1040538832228,31.1448230047949,58.0517010948,85.842879728024,27.2029410174709,54.744862772684,28.0178514522438,close
214,274,1,0,0,0,0,57.3061951275776,35,36.4965751817893,50.2493781056045,29,56.5685424949238,84.4807670419723,28.1602556806575,55.7314991723711,28.0178514522438,close
224,274,1,0,0,0,0,47.4236228055175,23.6008474424119,29.1547594742265,47.8016736108685,29.0172362570938,54.4518135602479,81.4984662432368,26.2488094968134,52.9528091794949,27.0739727413618,close
252,264,1,0,0,0,0,37.7359245282264,22.8473193175917,29.0688837074973,42.8018691180654,23.0217288664427,45.3982378512647,66.2721661031236,22.561028345357,43.2897216438267,21,close
266,281,1,0,0,0,0,35.3836120259083,22.561028345357,32.2024843762092,41.8688428309166,21.095023109729,40.3112887414928,58.0775343829264,20.2484567313166,37.3363094051889,18.1107702762748,close
259,293,1,0,0,0,0,27.6586333718787,17.0293863659264,28.0178514522438,39.6610640301039,20.0249843945008,37.3363094051889,54.1479454827235,18.0277563773199,34.3656805548792,17.0293863659264,close
248,294,1,0,0,0,0,28.2842712474619,19.0262975904405,28.6006992921502,41.6173040933696,19.0262975904405,37.1214223865412,54.1479454827235,18.4390889145858,35.3553390593274,17.0293863659264,close
241,292,1,0,0,0,0,31.8276609256791,23.1948270094864,31.7804971641414,40.3608721412211,19,35.5105618091294,52.1536192416212,17.0880074906351,33.2415402771893,17.1172427686237,close
238,290,0,0,0,0,0,24.6981780704569,36.4005494464026,51.8941229813165,68.3520299625402,16.0312195418814,34.0147027033899,51.0881590977792,18,35.0570962859162,17.1172427686237,close
239,289,1,0,0,0,0,34.9857113690718,29.0688837074973,38.0788655293195,48.1663783151692,20.0249843945008,37.1214223865412,54.0370243444252,17.464249196573,34.132096331752,17.0293863659264,close
239,286,1,0,0,0,0,36.1247837363769,27.2946881279124,34.5398320783411,42.4499705535823,20,37.3363094051889,53.1507290636733,17.7200451466694,33.2415402771893,16.0312195418814,close
241,280,1,0,0,0,0,37.8021163428716,29.0688837074973,34.928498393146,43.139309220246,21.0237960416286,37.0540146272978,53.0094331227943,16.2788205960997,32.0624390837628,16.0312195418814,close
240,281,1,0,0,0,0,34.7131099154196,26.0768096208106,32.2024843762092,41.0365690573664,21,37.1214223865412,53.0377224247045,16.2788205960997,32.0624390837628,16.0312195418814,close
239,292,1,0,0,0,0,33.2866339541865,27.0739727413618,34.9857113690718,44.5982062419555,20.0249843945008,36.0555127546399,51.0392006206994,16.2788205960997,31.1448230047949,15,close
239,294,1,0,0,0,0,33.4215499341368,24.1867732448957,30.4138126514911,40.3608721412211,18.1107702762748,35.0142828000232,51.0098029794274,17.2626765016321,33.1360830515618,16,close
240,289,1,0,0,0,0,25.7099202643649,17.2046505340853,16.6433169770932,26.2488094968134,17,34.928498393146,50.0399840127872,19,35.5105618091294,17.0880074906351,close
240,299,1,0,0,0,0,38.0131556174964,29.1204395571221,35.171010790138,41.6173040933696,14.3178210632764,31.1448230047949,46.0977222864644,18.0277563773199,32.5576411921994,15,close
239,299,1,0,0,0,0,43.5660418215839,46.1410879802373,58.7281874401041,68.5054742338158,16.2788205960997,33,50.2493781056045,17.2626765016321,34.0587727318528,17.7200451466694,close
241,296,0,0,0,0,0,43.9317652729776,47.169905660283,58.7281874401041,68.0955211449329,16.2788205960997,34.132096331752,50.8035431835222,18,34.5253530032641,17.0880074906351,close
241,294,0,0,0,0,0,40.7921561087423,43.5660418215839,55.9016994374947,65.3681879816169,15.2970585407784,33.0605505096331,49.6487663492256,18.0277563773199,34.3656805548792,17.0880074906351,close
240,294,1,0,0,0,0,41.194659848092,43.8292140016223,53.7587202228625,62.4339651151519,16.1245154965971,33.0605505096331,49.6487663492256,17,33.5410196624968,17.0880074906351,close
235,293,0,0,0,0,0,37.4833296279826,41.3400532171888,51.7397332811061,62.6498204307083,16.1245154965971,33.1360830515618,49.4974746830583,17.0293863659264,33.3766385365573,16.4924225024706,close
235,290,1,0,0,0,0,39.2045915678253,40.7062648740952,52.3450093132096,61.057350089895,15.2970585407784,32.0156211871642,48.5077313425396,17.1172427686237,33.2415402771893,17.0880074906351,close
236,280,1,0,0,0,0,22.0227155455452,15.2970585407784,22,37.2155881318568,17.1172427686237,39.8120584747888,55.1543289325507,24.2074368738204,38.9486841883009,15.52417469626,close
234,288,1,0,0,0,0,8,20,38.9101529166874,55.0272659687904,16.4924225024706,36.1386219991853,52.9528091794949,19.6468827043885,36.4965751817893,17.0293863659264,close
234,293,1,0,0,0,0,25.4950975679639,16.0312195418814,27.0185121722126,39.9624824053762,18.0277563773199,36.2215405525497,53.1507290636733,18.6815416922694,35.3553390593274,17,close
238,295,1,0,0,0,0,29.8328677803526,17.7200451466694,26.0768096208106,36.0555127546399,18.1107702762748,37.1214223865412,53.0094331227943,19.6468827043885,35.1283361405006,16.1245154965971,close
238,293,1,0,0,0,0,32.5269119345812,21.5870331449229,25.9422435421457,35.2278299076171,18.1107702762748,35,52.0864665724217,17.1172427686237,34.0147027033899,17.2626765016321,close
233,290,1,0,0,0,0,32.8024389337135,18.0277563773199,19.4164878389476,32.2490309931942,20.2237484161567,37.2155881318568,54.1479454827235,17.0293863659264,34.0147027033899,17,close
189,290,1,0,0,0,0,42.5440947723653,27.8028775489157,23.0217288664427,26.9072480941474,20.0249843945008,36.0555127546399,55.0090901579003,16.0312195418814,35.0570962859162,19.2353840616713,close
179,285,1,0,0,0,0,41.8807831827439,27.459060435492,25.0798724079689,31.890437438204,20,37.0540146272978,56.0089278597618,17.1172427686237,36.0138862107382,19.0262975904405,close
186,280,1,0,0,0,0,37.0135110466435,22.8473193175917,25.6320112359526,34.828149534536,20.0997512422418,38.0131556174964,56.0089278597618,18.2482875908947,36.0138862107382,18.1107702762748,close
189,275,1,0,0,0,0,39.0512483795333,22.3606797749979,22.4722050542442,32.2024843762092,20.6155281280883,38.2099463490856,56.3205113613149,18.0277563773199,36.0138862107382,18.1107702762748,close
195,278,1,0,0,0,0,39.4081209904761,22.8254244210267,22.1359436211787,32.2024843762092,21.2132034355964,39.0512483795333,58.1377674149945,18.0277563773199,37.0135110466435,19.1049731745428,close
202,284,1,0,0,0,0,37.2021504754766,21.095023109729,20.6155281280883,32.4499614791759,19.4164878389476,38.1182371050918,57.1401785086466,19.0262975904405,38,19.0262975904405,close
210,287,1,0,0,0,0,37.4432904536981,21.095023109729,19.6977156035922,30.5286750449475,20.2237484161567,39.1152144312159,57.2188780036799,19,37.0540146272978,18.1107702762748,close
216,289,1,0,0,0,0,33.6005952328229,18.3847763108502,23.3238075793812,34.132096331752,20.2237484161567,39,56.0357029044876,19.2353840616713,36.0138862107382,17.1172427686237,close
218,288,1,0,0,0,0,31.890437438204,18.6815416922694,23.3238075793812,35.3553390593274,19.2353840616713,36.0138862107382,55.145262715849,17.1172427686237,36.0138862107382,19.2353840616713,close
219,286,1,0,0,0,0,42.5205832509386,27.7848879788996,24.3310501211929,33.2415402771893,18.4390889145858,36.2215405525497,55.145262715849,18,37,19,close
218,286,1,0,0,0,0,41.7252920900501,28.1780056072107,27.6586333718787,35.3836120259083,17.464249196573,36.0555127546399,54.0832691319598,19.1049731745428,37.0135110466435,18.0277563773199,close
217,287,1,0,0,0,0,42.4499705535823,29.0688837074973,26.4764045897475,33.9705755029261,18.2482875908947,36.1247837363769,54.1479454827235,18,36.0138862107382,18.0277563773199,close
217,286,1,0,0,0,0,41.1096095821889,27.7308492477241,26.6833281282527,33.9411254969543,19.1049731745428,37.0135110466435,55.0817574156816,18.0277563773199,36.0138862107382,18.1107702762748,close
216,288,1,0,0,0,0,41.0365690573664,27.3130005674953,26.9258240356725,34.6554469023269,19.2353840616713,37.0540146272978,55.145262715849,18.0277563773199,36.0138862107382,18.1107702762748,close
214,286,1,0,0,0,0,41.2310562561766,26.9258240356725,24.5153013442625,31.890437438204,18.2482875908947,37.0540146272978,56.2227711874824,19.0262975904405,38.0525951808809,19.2353840616713,close
213,280,1,0,0,0,0,28.6006992921502,16.4924225024706,21.2602916254693,37.1214223865412,19.0262975904405,37.0135110466435,56,18,37.0135110466435,19.0262975904405,close
212,281,1,0,0,0,0,20.8086520466848,11.0453610171873,24.6981780704569,41.4366987102013,18.0277563773199,38.0131556174964,56.0357029044876,20.0997512422418,38.1182371050918,18.0277563773199,close
